ID,Length,Masker,Onset,SNR,Speaker,Target,Raw,Responses,N-Listeners,Counts,Confusion,Consistency,Target-Arpabet,Target-IPA,Target-frequency,Confusion-Arpabet,Confusion-IPA,Confusion-frequency,Phoneme-distance
4597,11754,SSN,902351,-4.924,s1,sloppy,swapping|sloppy|swapping|swapping|swamp|swapping|swapping|swapping|sloppy|swapping|swapping|swapping|swap|swapping|plotted,swapping|sloppy|swamp|swap|plotted,15,10 2 1 1 1,swapping,10,! S L OH . P IY,! s l ɒ . p i,3.55,! S W OH . P IH NG,! s w ɒ . p ɪ ŋ,3.55,27
4599,14562,SSN,366790,-4.242,s1,stove,stone|stowed|bestowed|stunt|stove|stone|stone|stone|stoke|stone|stone|stone|stone|stone|stay,stone|bestowed|stove|stay|stunt|stoke|stowed,15,9 1 1 1 1 1 1,stone,9,! S T OW V,! s t oʊ v,3.67,! S T OW N,! s t oʊ n,4.84,10
4605,11360,SSN,772676,-6.875,s1,expert,exit|extra|expert|extra|extra|extra|extra|extra|expert|extra|extra|extra|excellent|extra|extra,extra|expert|exit|excellent,15,11 2 1 1,extra,11,! EH K . S P ER T,! e k . s p ɜ t,4.73,! EH K . S T R AX,! e k . s t ɹ ə,5.02,28
4620,10220,SSN,22940,-6.343,s1,gaze,games|pays|groans|plain|age|patience|pays|games|games|games|place|games|gaze|games|games,games|pays|age|patience|gaze|plain|place|groans,15,7 2 1 1 1 1 1 1,games,7,! G EY Z,! ɡ eɪ z,3.55,! G EY M Z,! ɡ eɪ m z,5.12,7
4633,8480,BAB4,307464,-1.302,s2,should,shut|shoot|shoot|shoot|distinct|shoot|suit|shoot|hat|chute|pied|shoot|shoot|pies|should,shoot|shut|distinct|pied|should|suit|hat|pies,15,8 1 1 1 1 1 1 1,shoot,8,! SH UH D,! ʃ ʊ d,6.0,! SH UW T,! ʃ u t,4.53,20
4649,11680,BAB4,395004,-0.258,s2,handbook,book|stronghold|book|pass|argue|trade|book|table|table|trade|book|book|fainted|ask|book,book|trade|table|stronghold|fainted|pass|ask|argue,15,6 2 2 1 1 1 1 1,book,6,! HH AE N D . B UH K,! h æ n d . b ʊ k,2.88,! B UH K,! b ʊ k,5.21,28
4650,9280,BAB4,22390,0.39,s2,wedge,witch|wedge|witch|which|witch|watch|wake|which|witch|weight|weight|which|witch|witch|wedge,witch|weight|wedge|watch|wake,15,9 2 2 1 1,witch,9,! W EH JH,! w e dʒ,3.45,! W IH CH,! w ɪ tʃ,4.06,20
4651,11680,BAB4,270263,-0.328,s2,closed,explode|offspring|clothes|close|slow|clothes|closed|offspring|clothes|clothes|clothe|clothes|closed|plotter|clothes,clothes|closed|offspring|slow|plotter|explode|close|clothe,15,6 2 2 1 1 1 1 1,clothes,6,! K L OW Z D,! k l oʊ z d,4.69,! K L OW DH Z,! k l oʊ ð z,4.74,14
4656,10880,BAB4,207610,-2.409,s2,walking,warping|taken|taking|take|taking|tissue|proclaim|taken|take|taken|take|taken|take|taken|taken,taken|take|taking|warping|proclaim|tissue,15,6 4 2 1 1 1,taken,6,! W AO . K IH NG,! w ɔ . k ɪ ŋ,4.92,! T EY . K AX N,! t eɪ . k ə n,5.42,40
4662,10560,BAB4,862529,-2.754,s2,rhythm,break|idea|idiot|idiot|idiot|remind|run|idiot|idiot|idiot|idiot|rhyme|idiot|rind|rare,idiot|rare|rhyme|idea|break|remind|run|rind,15,8 1 1 1 1 1 1 1,idiot,8,! R IH . DH AX M,! ɹ ɪ . ð ə m,4.26,! IH . D IA T,! ɪ . d ɪə t,4.34,37
4686,9346,BMN3,655406,-4.487,s1,quickly,prickly|brick|bricklayer|prickly|prickly|quickly|prickly|quickly|prickly|crippling|brick|bricklayer|quickly|strictly|prickly,prickly|quickly|bricklayer|brick|strictly|crippling,15,6 3 2 2 1 1,prickly,6,! K W IH K . L IY,! k w ɪ k . l i,5.1,! P R IH K . L IY,! p ɹ ɪ k . l i,3.36,20
4688,10858,BMN3,806571,-3.384,s1,blinking,drinking|drinking|drunken|drinking|drinking|drinking|trinket|reeking|trinket|trinket|creepy|paprika|trinket|drinking|drinking,drinking|trinket|drunken|paprika|creepy|reeking,15,7 4 1 1 1 1,drinking,7,! B L IH NG . K IH NG,! b l ɪ ŋ . k ɪ ŋ,3.21,! D R IH NG . K IH NG,! d ɹ ɪ ŋ . k ɪ ŋ,4.64,20
4692,8480,BMN3,669817,-3.443,s1,cloth,plot|clock|clock|clock|plot|plot|cloth|clock|plot|clutch|cloth|clock|clock|plot|plot,plot|clock|cloth|clutch,15,6 6 2 1,plot,6,! K L OH TH,! k l ɒ θ,4.01,! P L OH T,! p l ɒ t,4.38,20
4707,12000,BMN3,122270,-7.045,s1,sour,salad|sour|sound|sound|sound|sound|sound|sound|sound|salad|sour|sound|sound|sour|sour,sound|sour|salad,15,9 4 2,sound,9,! S AW . AX,! s aʊ . ə,3.97,! S AW N D,! s aʊ n d,5.16,17
4717,9686,BMN3,38641,-6.104,s1,wrath,plot|rock|grass|rod|rock|lost|rocks|rock|wasp|rock|rock|what|what|warp|rock,rock|what|plot|lost|wasp|rod|warp|rocks|grass,15,6 2 1 1 1 1 1 1 1,rock,6,! R OH TH,! ɹ ɒ θ,3.41,! R OH K,! ɹ ɒ k,5.01,10
4720,8800,BMN3,284668,-3.183,s1,gain,game|game|gain|game|game|gain|game|game|game|gain|game|game|game|game|game,game|gain,15,12 3,game,12,! G EY N,! ɡ eɪ n,4.34,! G EY M,! ɡ eɪ m,5.54,10
4739,14234,BAB4,203972,-0.364,s3,wife,twice|twice|wife|twice|twice|twice|white|twice|winding|wife|wife|twice|tomato|twice|twice,twice|wife|tomato|white|winding,15,9 3 1 1 1,twice,9,! W AY F,! w aɪ f,5.15,! T W AY S,! t w aɪ s,4.77,17
4767,9280,BAB4,416665,-2.408,s1,blood,spice|full|stop|stop|swag|stop|stop|doorstop|stop|force|stock|stop|twice|stop|stop,stop|doorstop|swag|full|force|twice|spice|stock,15,8 1 1 1 1 1 1 1,stop,8,! B L AH D,! b l ʌ d,4.98,! S T OH P,! s t ɒ p,5.55,40
4777,9600,BAB4,37129,-0.303,s1,pay,tell|tail|say|pain|turn|tell|laugh|tell|helps|tell|hell|tell|tell|tell|hell,tell|hell|pain|tail|turn|say|helps|laugh,15,7 2 1 1 1 1 1 1,tell,7,! P EY,! p eɪ,5.4,! T EH L,! t e l,5.82,27
4793,13600,BAB4,673906,0.736,s1,manly,ask|mammal|ask|mammal|mammal|moss|ask|mountain|mammal|mammal|mammal|mammal|mammal|mammal|mammoth,mammal|ask|mammoth|moss|mountain,15,9 3 1 1 1,mammal,9,! M AE N . L IY,! m æ n . l i,3.47,! M AE . M L,! m æ . m l,3.71,17
4805,13760,SSN,470469,-6.094,s4,stove,stone|slow|slow|stove|slow|stone|slow|stone|stove|say|slow|slow|stove|stayed|stay,slow|stone|stove|stayed|stay|say,15,6 3 3 1 1 1,slow,6,! S T OW V,! s t oʊ v,3.67,! S L OW,! s l oʊ,4.81,17
4806,11874,SSN,57631,-6.234,s4,porter,water|halter|water|water|water|water|water|water|porter|porter|quarter|quarter|alter|alter|water,water|quarter|alter|porter|halter,15,8 2 2 2 1,water,8,! P AO . T AX,! p ɔ . t ə,3.99,! W AO . T AX,! w ɔ . t ə,5.53,10
4812,10560,SSN,498443,-4.229,s4,daughter,pointer|hunter|water|water|alter|water|water|daughter|altar|daughter|daughter|water|punter|daughter|water,water|daughter|altar|hunter|punter|pointer,15,6 4 2 1 1 1,water,6,! D AO . T AX,! d ɔ . t ə,4.97,! W AO . T AX,! w ɔ . t ə,5.53,10
4815,7680,SSN,572846,-5.404,s4,bare,hair|there|there|fare|compare|bare|there|there|fair|pair|air|their|there|pear|prepare,there|fare|pair|compare|prepare|air|hair|bare,15,6 2 2 1 1 1 1 1,there,6,! B EA,! b ɛə,4.04,! DH EA,! ð ɛə,6.72,10
4819,9600,SSN,273916,-4.863,s4,toll,talc|hole|cold|pole|toll|cold|cold|mould|polar|cold|cold|cold|cold|cold|fold,cold|mould|polar|fold|pole|talc|toll|hole,15,8 1 1 1 1 1 1 1,cold,8,! T OW L,! t oʊ l,3.94,! K OW L D,! k oʊ l d,5.11,17
4827,11018,SSN,723400,-4.253,s4,loss,lost|lost|lost|lost|lost|lost|lost|lost|lost|lost|lost|lost|lost|lost|lost|lost,lost,16,16,lost,16,! L OH S,! l ɒ s,4.67,! L OH S T,! l ɒ s t,5.42,7
4830,9280,SSN,469471,-6.577,s4,arid,hand|navigate|area|and|and|and|and|and|carry|allow|and|and|amulet|and|area,and|area|navigate|hand|amulet|allow|carry,15,8 2 1 1 1 1 1,and,8,! AE . R IH D,! æ . ɹ ɪ d,2.98,! AE N D,! æ n d,7.32,17
4831,13280,SSN,72451,-5.23,s4,start,stark|dark|dark|not|dark|start|dark|lark|start|dark|start|dark|dark|start|laugh,dark|start|stark|not|laugh|lark,15,7 4 1 1 1 1,dark,7,! S T AA T,! s t ɑ t,5.77,! D AA K,! d ɑ k,4.94,27
4833,11778,SSN,864395,-5.375,s4,prepared,repair|prepare|prepared|repair|fair|repair|prepare|prepared|prepare|repair|prepare|repair|repair|repair|repair,repair|prepare|prepared|fair,15,8 4 2 1,repair,8,P R IH ! P EA D,p ɹ ɪ ! p ɛə d,4.82,R IH ! P EA,ɹ ɪ ! p ɛə,4.13,14
4836,10226,SSN,522345,-5.423,s4,clad,plan|flat|plan|clash|plan|plank|plan|plank|plank|clash|clan|plan|plan|gland|flag,plan|plank|clash|clan|flat|gland|flag,15,6 3 2 1 1 1 1,plan,6,! K L AE D,! k l æ d,3.32,! P L AE N,! p l æ n,5.2,20
4861,9120,SSN,61562,-5.262,s2,training,train|train|trained|train|training|trained|train|train|train|train|train|tame|drain|train|train,train|trained|drain|training|tame,15,10 2 1 1 1,train,10,! T R EY . N IH NG,! t ɹ eɪ . n ɪ ŋ,4.99,! T R EY N,! t ɹ eɪ n,4.98,14
4865,9440,SSN,253907,-5.963,s2,enter,painter|painter|water|painter|painter|meter|painter|painter|later|painter|painter|painter|metre|enter|sphincter,painter|metre|later|water|sphincter|enter,15,9 2 1 1 1 1,painter,9,! EH N . T AX,! e n . t ə,4.42,! P EY N . T AX,! p eɪ n . t ə,4.03,17
4877,12480,SSN,215138,-4.908,s2,splitting,skittle|spitting|spitting|spitting|gust|smitten|spittle|splitting|sputum|spit|spitting|spitting|spitting|spitting|kitty,spitting|skittle|spittle|sputum|spit|smitten|gust|kitty|splitting,15,7 1 1 1 1 1 1 1 1,spitting,7,! S P L IH . T IH NG,! s p l ɪ . t ɪ ŋ,3.69,! S P IH . T IH NG,! s p ɪ . t ɪ ŋ,3.48,7
4881,8640,SSN,796954,-4.709,s2,wrath,rock|rock|drop|rock|lock|wrong|lock|rock|wrong|rick|rot|rock|rock|rotten|lost,rock|lock|wrong|lost|drop|rotten|rick|rot,15,6 2 2 1 1 1 1 1,rock,6,! R OH TH,! ɹ ɒ θ,3.41,! R OH K,! ɹ ɒ k,5.01,10
4887,10080,SSN,679345,-5.58,s2,wealth,well|welsh|well|well|wealth|dwelt|weld|well|well|wealth|well|wealth|wealth|well|dwell,well|wealth|dwelt|weld|welsh|dwell,15,7 4 1 1 1 1,well,7,! W EH L TH,! w e l θ,4.33,! W EH L,! w e l,6.43,7
4906,10560,BMN3,872992,-3.739,s4,flap,relax|flat|black|flat|collapse|black|flat|flat|flat|plaque|black|flat|flat|flat|flat,flat|black|collapse|plaque|relax,15,9 3 1 1 1,flat,9,! F L AE P,! f l æ p,3.79,! F L AE T,! f l æ t,4.99,10
4913,14020,BMN3,754881,-4.802,s4,scarf,scar|scar|scar|scar|scar|scar|scarf|sky|scar|scar|scarf|scar|scar|scar|scarf,scar|scarf|sky,15,11 3 1,scar,11,! S K AA F,! s k ɑ f,3.76,! S K AA,! s k ɑ,3.6,7
4927,12000,BMN3,428671,-7.477,s4,velvet,help|help|helmet|help|allocate|selfish|help|self|tell|help|pelt|help|help|help|help,help|selfish|helmet|pelt|self|allocate|tell,15,9 1 1 1 1 1 1,help,9,! V EH L . V IH T,! v e l . v ɪ t,3.63,! HH EH L P,! h e l p,5.75,34
4944,10400,BMN3,171957,-5.188,s2,fact,back|back|back|back|crown|whack|bank|back|bat|bat|bat|bath|plait|back|back,back|bat|crown|bath|plait|whack|bank,15,7 3 1 1 1 1 1,back,7,! F AE K T,! f æ k t,5.45,! B AE K,! b æ k,6.25,17
4954,10240,BMN3,332987,-3.351,s2,sane,sage|save|sane|insane|save|say|say|say|same|say|save|say|safe|say|say,say|save|insane|safe|sage|same|sane,15,7 3 1 1 1 1 1,say,7,! S EY N,! s eɪ n,3.35,! S EY,! s eɪ,6.13,7
4973,12412,BMN3,665043,-7.705,s3,global,noble|robot|explosion|mobile|mobile|might|mobile|mobile|mobile|mobile|global|mobile|mobile|noble|blown,mobile|noble|explosion|blown|global|robot|might,15,8 2 1 1 1 1 1,mobile,8,! G L OW . B AX L,! ɡ l oʊ . b ə l,4.59,! M OW . B AY L,! m oʊ . b aɪ l,4.57,27
4980,7228,BAB4,217741,-1.932,s3,pull,each|main|help|health|hell|help|help|health|help|pole|help|help|hello|pull|hell,help|health|hell|pull|pole|each|main|hello,15,6 2 2 1 1 1 1 1,help,6,! P UH L,! p ʊ l,4.94,! HH EH L P,! h e l p,5.75,27
4991,12640,BAB4,797483,0.343,s3,dawn,lemon|door|door|door|door|adore|door|door|door|door|door|door|door|door|door,door|lemon|adore,15,13 1 1,door,13,! D AO N,! d ɔ n,4.34,! D AO,! d ɔ,5.26,7
5013,12160,BMN3,437918,-7.181,s3,spray,spray|spread|spread|spray|spread|spread|spray|spray|spread|spread|spray|spread|spray|spray|spray,spray|spread,15,8 7,spread,7,! S P R EY,! s p ɹ eɪ,3.98,! S P R EH D,! s p ɹ e d,4.62,17
5014,11478,BMN3,842579,-6.141,s3,ensure,abjure|sure|sure|unsure|sure|ensure|sure|sure|sure|ensure|sure|sure|sure|chose|sure,sure|ensure|unsure|abjure|chose,15,10 2 1 1 1,sure,10,EH N ! SH AO,e n ! ʃ ɔ,4.72,! SH AO,! ʃ ɔ,5.8,14
5015,11236,BMN3,180479,-4.7,s3,lad,bad|bad|bad|bad|ad|ma|add|bad|bad|bad|add|ardent|add|add|bad,bad|add|ardent|ma,15,8 5 1 1,bad,8,! L AE D,! l æ d,4.43,! B AE D,! b æ d,5.56,10
5022,12494,BMN3,700376,-3.98,s3,porch,boring|porridge|norwich|orange|watch|orange|orange|porridge|porch|watch|watch|orange|orange|watch|orange,orange|watch|porridge|porch|boring|norwich,15,6 4 2 1 1 1,orange,6,! P AO CH,! p ɔ tʃ,3.47,! OH . R IH N JH,! ɒ . ɹ ɪ n dʒ,4.64,44
5047,11794,SSN,168881,-5.742,s3,jury,jury|jewellery|jewellery|jury|dream|jewellery|jewellery|jewellery|jewellery|jewel|jeweller|jewellery|jewellery|jeweller|junior,jewellery|jury|jeweller|jewel|dream|junior,15,8 2 2 1 1 1,jewellery,8,! JH UA . R IY,! dʒ ʊə . ɹ i,4.17,! JH UW AX L . R IY,! dʒ u ə l . ɹ i,4.35,24
5056,11476,SSN,527558,-6.945,s3,favoured,favoured|favourite|favourite|favoured|favoured|favourite|favoured|favourite|favoured|favoured|favoured|favourite|favourite|favoured|favoured,favoured|favourite,15,9 6,favourite,6,! F EY . V AX D,! f eɪ . v ə d,3.58,! F EY . V AX . R IH T,! f eɪ . v ə . ɹ ɪ t,5.13,24
5057,11552,SSN,40177,-4.741,s3,term,return|turn|pretend|turn|turn|turn|turn|term|turn|return|turn|turd|turn|turn|intern,turn|return|term|pretend|intern|turd,15,9 2 1 1 1 1,turn,9,! T ER M,! t ɜ m,5.05,! T ER N,! t ɜ n,5.45,10
5118,12402,BAB4,485509,0.733,s3,basin,space|face|space|spaces|space|basic|spaces|space|face|space|space|under|spacing|basic|face,space|face|basic|spaces|spacing|under,15,6 3 2 2 1 1,space,6,! B EY . S N,! b eɪ . s n,3.48,! S P EY S,! s p eɪ s,5.29,24
5120,16068,BAB4,209834,-2.049,s3,disgust,discuss|discuss|discuss|discussed|disgust|discuss|disgust|discuss|disgust|sticker|disgust|disgust|discuss|discuss|disgust,discuss|disgust|sticker|discussed,15,7 6 1 1,discuss,7,D IH S ! G AH S T,d ɪ s ! ɡ ʌ s t,3.26,D IH ! S K AH S,d ɪ ! s k ʌ s,4.57,17
5122,11618,BAB4,245923,0.831,s3,hope,pope|depose|pope|design|hope|hope|depress|pope|hope|pope|pope|hope|hope|pope|pope,pope|hope|depose|depress|design,15,7 5 1 1 1,pope,7,! HH OW P,! h oʊ p,5.56,! P OW P,! p oʊ p,4.28,10
5143,11998,BAB4,449263,-0.265,s3,asset,acid|acid|asset|asset|acid|acid|child|acid|child|chair|acid|chair|chair|acid|acid,acid|chair|asset|child,15,8 3 2 2,acid,8,! AE . S EH T,! æ . s e t,3.82,! AE . S IH D,! æ . s ɪ d,4.01,20
5197,12740,BMN3,131095,-7.825,s4,spray,spread|stress|stray|spray|spread|friend|rain|express|spray|spray|stray|spread|spread|spread|spread,spread|spray|stray|stress|express|rain|friend,15,6 3 2 1 1 1 1,spread,6,! S P R EY,! s p ɹ eɪ,3.98,! S P R EH D,! s p ɹ e d,4.62,17
5221,15844,BMN3,504945,-5.986,s3,vain,veil|avail|vain|veil|veil|veil|vain|bend|vain|vend|vale|veil|veil|revenge|veil,veil|vain|revenge|avail|vend|bend,15,8 3 1 1 1 1,veil,8,! V EY N,! v eɪ n,3.67,! V EY L,! v eɪ l,3.5,10
5230,13640,BMN3,170946,-6.966,s3,chiefly,cheaply|churchly|cheaply|cheaply|cheaply|chiefly|cheaply|cheep|cheaply|cheaply|cheaply|cheaply|cheaply|cheaply|chew,cheaply|cheep|chew|churchly|chiefly,15,11 1 1 1 1,cheaply,11,! CH IY F . L IY,! tʃ i f . l i,2.9,! CH IY P . L IY,! tʃ i p . l i,3.46,10
5253,11840,SSN,554893,-6.894,s4,obey,prepare|over|obey|aware|pear|awareness|over|aware|aware|aware|oh|aware|aware|aware|impair,aware|over|obey|prepare|oh|pear|impair|awareness,15,7 2 1 1 1 1 1 1,aware,7,AX ! B EY,ə ! b eɪ,3.52,AX ! W EA,ə ! w ɛə,4.81,20
5255,11244,SSN,395633,-6.416,s4,ranch,branch|branch|branch|branch|branch|brandish|branch|branch|grouch|branch|branch|branch|branch|branch|branch,branch|grouch|brandish,15,13 1 1,branch,13,! R AA N CH,! ɹ ɑ n tʃ,3.32,! B R AA N CH,! b ɹ ɑ n tʃ,4.1,7
5265,13110,BAB4,276651,-2.756,s3,hearty,party|party|heart|heart|heart|play|party|barracks|skin|heart|party|part|party|party|part|hardened,party|heart|part|play|skin|hardened|barracks,16,6 4 2 1 1 1 1,party,6,! HH AA . T IY,! h ɑ . t i,3.39,! P AA . T IY,! p ɑ . t i,5.53,10
5268,9052,SSN,731232,-4.721,s1,troop,truth|fruit|truth|truth|truth|true|truth|truth|truth|truth|recruit|proof|true|truth|improve,truth|true|recruit|fruit|improve|proof,15,9 2 1 1 1 1,truth,9,! T R UW P,! t ɹ u p,3.5,! T R UW TH,! t ɹ u θ,4.91,10
5270,11520,SSN,61715,-4.932,s1,restraint,straight|strange|straight|straight|restraint|strain|straight|strength|straight|straight|straighten|straight|straight|straight|strength,straight|strength|restraint|straighten|strain|strange,15,9 2 1 1 1 1,straight,9,R IH ! S T R EY N T,ɹ ɪ ! s t ɹ eɪ n t,3.53,! S T R EY T,! s t ɹ eɪ t,5.26,21
5277,11360,SSN,350031,-5.819,s1,soothing,soothe|soup|soon|suitor|soon|shoe|soon|soon|sewer|soon|soothe|soon|soon|zoom|soon,soon|soothe|zoom|soup|sewer|shoe|suitor,15,8 2 1 1 1 1 1,soon,8,! S UW . DH IH NG,! s u . ð ɪ ŋ,3.16,! S UW N,! s u n,5.3,24
5284,8160,BAB4,836870,0.006,s2,bat,matt|mound|juice|juice|mat|use|use|goose|juice|reduce|amass|juice|use|juice|juice,juice|use|matt|amass|reduce|goose|mound,15,6 3 2 1 1 1 1,juice,6,! B AE T,! b æ t,4.3,! JH UW S,! dʒ u s,4.44,30
5313,11840,BAB4,688983,-0.133,s2,stray,tray|tray|trade|drain|tray|dried|tray|tray|tray|tray|drain|coast|coat|coat|tray,tray|drain|coat|trade|dried|coast,15,8 2 2 1 1 1,tray,8,! S T R EY,! s t ɹ eɪ,3.54,! T R EY,! t ɹ eɪ,4.15,7
5339,12480,BAB4,681109,-0.94,s4,silent,violence|suspicious|final|silent|violence|sufficient|silent|vicious|silence|islands|violence|violence|violence|violence|violence,violence|silent|sufficient|suspicious|vicious|islands|final|silence,15,7 2 1 1 1 1 1 1,violence,7,! S AY . L AX N T,! s aɪ . l ə n t,4.25,! V AY . AX . L AX N S,! v aɪ . ə . l ə n s,4.6,27
5349,9120,BMN3,820780,-3.043,s2,reel,wheel|wheel|meal|wheel|real|real|real|real|kneel|meal|wheel|meal|real|wheel|wheel,wheel|real|meal|kneel,15,6 5 3 1,wheel,6,! R IY L,! ɹ i l,3.56,! W IY L,! w i l,4.51,10
5352,7680,BAB4,730442,-2.805,s4,bad,kit|kit|star|kit|mad|dark|cricket|kit|mad|kit|kits|kitten|hard|kit|pick,kit|mad|cricket|star|hard|dark|kits|kitten|pick,15,6 2 1 1 1 1 1 1 1,kit,6,! B AE D,! b æ d,5.56,! K IH T,! k ɪ t,4.44,30
5356,12120,BMN3,364765,-3.851,s1,himself,tell|himself|observe|cellar|tell|self|self|myself|myself|self|tell|toe|self|self|self,self|tell|myself|himself|observe|cellar|toe,15,6 3 2 1 1 1 1,self,6,HH IH M ! S EH L F,h ɪ m ! s e l f,5.19,! S EH L F,! s e l f,4.83,21
5360,12304,BMN3,713575,-3.201,s1,jerk,germ|jerk|church|church|church|jerk|jerk|germ|church|church|church|jerk|conjure|jerk|jerk,jerk|church|germ|conjure,15,6 6 2 1,church,6,! JH ER K,! dʒ ɜ k,3.55,! CH ER CH,! tʃ ɜ tʃ,5.02,20
5364,10274,BMN3,751067,-6.028,s1,class,pass|pass|pass|pass|past|pass|cars|fast|vase|fast|fast|fast|bath|mask|pass,pass|fast|cars|mask|bath|past|vase,15,6 4 1 1 1 1 1,pass,6,! K L AA S,! k l ɑ s,5.01,! P AA S,! p ɑ s,5.14,17
5381,9414,BMN3,654601,-3.517,s1,pal,towel|owl|owl|how|owl|owl|kind|owl|howl|owl|owl|eye|pal|high|owl,owl|kind|eye|high|how|towel|pal|howl,15,8 1 1 1 1 1 1 1,owl,8,! P AE L,! p æ l,4.05,! AW L,! aʊ l,4.07,17
5401,14912,SSN,919148,-5.097,s3,profound,found|found|profound|found|found|found|found|found|found|profound|prowl|profound|found|found|found,found|profound|prowl,15,11 3 1,found,11,P R AX ! F AW N D,p ɹ ə ! f aʊ n d,3.9,! F AW N D,! f aʊ n d,5.58,21
5409,11840,SSN,397152,-6.711,s3,thief,thick|feet|peak|feet|beef|feet|feet|feat|peak|feet|thief|feat|peak|feet|feet,feet|peak|thick|beef|thief,15,9 3 1 1 1,feet,9,! TH IY F,! θ i f,3.91,! F IY T,! f i t,5.08,20
5433,14216,SSN,417630,-6.158,s3,rhythm,river|river|rhythm|rhythm|river|river|river|rhythm|liver|wizard|river|river|river|river|whither,river|rhythm|wizard|whither|liver,15,9 3 1 1 1,river,9,! R IH . DH AX M,! ɹ ɪ . ð ə m,4.26,! R IH . V AX,! ɹ ɪ . v ə,4.93,17
5441,9216,SSN,179604,-4.712,s4,trial,vile|vial|vile|vile|vile|warning|vile|vile|bribe|vile|inspire|vile|violence|vile|driver,vile|inspire|vial|violence|driver|warning|bribe,15,9 1 1 1 1 1 1,vile,9,! T R AY . AX L,! t ɹ aɪ . ə l,4.6,! V AY L,! v aɪ l,3.51,24
5451,13798,SSN,230375,-5.96,s1,fifteenth,fifty|fifty|fifteenth|fifteen|fifteen|fifteen|fifteen|fifteen|fifteen|fifteen|fifteen|god|fifteen|fifteen|fifteenth,fifteen|fifteenth|fifty|god,15,10 2 2 1,fifteen,10,F IH F ! T IY N TH,f ɪ f ! t i n θ,1.95,F IH F ! T IY N,f ɪ f ! t i n,3.26,7
5457,13600,BMN3,60702,-5.338,s3,riot,right|right|write|ripe|right|right|right|writer|write|write|right|right|ride|write|right|right,right|writer|ride|ripe,16,13 1 1 1,right,13,! R AY . AX T,! ɹ aɪ . ə t,3.94,! R AY T,! ɹ aɪ t,6.36,7
5471,9606,SSN,738866,-5.906,s3,killing,do|kill|killer|kiln|kill|kill|kill|quilt|kilt|kill|kiln|kill|kill|till|kill,kill|kiln|do|quilt|killer|kilt|till,15,8 2 1 1 1 1 1,kill,8,! K IH . L IH NG,! k ɪ . l ɪ ŋ,4.52,! K IH L,! k ɪ l,4.91,14
5483,12000,BMN3,639293,-7.77,s4,pressed,press|press|depress|cranks|press|press|crest|press|regress|press|oppress|press|press|press|depress,press|depress|cranks|regress|crest|oppress,15,9 2 1 1 1 1,press,9,! P R EH S T,! p ɹ e s t,3.97,! P R EH S,! p ɹ e s,4.89,7
5487,12230,BAB4,856559,-2.353,s3,core,against|slender|poor|call|recall|against|again|whore|against|core|crawl|again|against|against|against,against|again|poor|core|recall|call|slender|crawl|whore,15,6 2 1 1 1 1 1 1 1,against,6,! K AO,! k ɔ,4.31,AX ! G EH N S T,ə ! ɡ e n s t,5.53,48
5489,12800,BAB4,184871,0.491,s3,streak,streak|streets|street|street|street|street|streak|streets|streets|street|street|street|streets|street|street,street|streets|streak,15,9 4 2,street,9,! S T R IY K,! s t ɹ i k,3.76,! S T R IY T,! s t ɹ i t,5.2,10
5526,9760,BAB4,124143,-0.174,s4,tend,ten|ten|pretend|tinge|ten|pretend|thirteen|pretend|pretence|tends|pretend|hen|pretend|pretend|hinge,pretend|ten|pretence|hinge|thirteen|tends|hen|tinge,15,6 3 1 1 1 1 1 1,pretend,6,! T EH N D,! t e n d,4.54,P R IH ! T EH N D,p ɹ ɪ ! t e n d,4.38,21
5531,9760,BAB4,927985,-0.691,s4,although,face|fleece|niece|niece|niece|lease|base|niece|ace|miss|niece|although|niece|lease|mace,niece|lease|fleece|ace|face|mace|base|although|miss,15,6 2 1 1 1 1 1 1 1,niece,6,AO L ! DH OW,ɔ l ! ð oʊ,5.1,! N IY S,! n i s,3.7,37
5533,9920,BAB4,421263,-1.611,s4,bout,doubt|stopped|doubt|bout|doubt|doubt|doubt|bout|bound|stout|doubt|order|order|house|doubt,doubt|bout|order|house|bound|stopped|stout,15,7 2 2 1 1 1 1,doubt,7,! B AW T,! b aʊ t,3.74,! D AW T,! d aʊ t,4.89,10
5539,8000,BAB4,742561,0.752,s4,are,ask|arms|arts|ask|are|arms|ass|arts|ask|ask|ask|vase|arts|suggest|ask,ask|arts|arms|ass|suggest|vase|are,15,6 3 2 1 1 1 1,ask,6,! AA,! ɑ,6.82,! AA S K,! ɑ s k,5.41,14
5543,9280,BAB4,413161,-0.157,s4,to,tattoo|tattoo|to|stormy|tattoo|tattoo|dormant|tattoo|talent|tattoo|torn|tattoo|tattoo|tattoo|tens,tattoo|dormant|talent|stormy|torn|to|tens,15,9 1 1 1 1 1 1,tattoo,9,! T UW,! t u,7.42,T AX ! T UW,t ə ! t u,3.78,14
5549,10720,BAB4,751751,-0.614,s4,sale,sale|sale|stale|stale|stale|stale|tales|stale|sale|dummy|stale|stale|stale|stale|stale,stale|sale|dummy|tales,15,10 3 1 1,stale,10,! S EY L,! s eɪ l,4.89,! S T EY L,! s t eɪ l,3.28,7
